"id","profileName","text","date","title","rating","images","helpful"
"RDWO7WH8FJWCM","Jason Read","
  The premise is kind of silly. You’ll roll your eyes at many parts. But despite that, it is a surprisingly motivating parable filled with good life advice. I’m ready to start getting up at 5 AM each day!
","Reviewed in the United States on 24 April 2021","Inspiring read",5,"","0"
"R5L9L10HVOROO","K banks","
  Such great models, easy to understand application.  Thought provoking for sure.  I’m going to read it again and again.  So much great content.
","Reviewed in the United States on 17 May 2020","Worth it by the end",5,"","0"
"R1F480BYN23MS2","Joseph Henry","
  Way too detailed, not in a good way, but in a weird child written fan fiction kind of way. Couldn’t get the message cuz of this.
","Reviewed in the United States on 23 October 2020","Written by a child it seems",1,"","0"
"R311QT5A13UPRO","Amazon Customer","
  Very disappoited... reading it was like watching a very, very bad B movie filled up with bunch of worn out quotes and unnecessary ""special effects"" through the book.
","Reviewed in the United States on 29 March 2019","Disappointing",1,"","1"
"R3088065RDE549","Claudiu Murgan","
   Teaching are good, be consistent on applying them. Not one of Robin's great writing, but still enjoyable.
","Reviewed in the United States on 13 January 2019","Teaching are good, be consistent on applying them.",4,"","1"
"RS4148Y15XJI","Amazon Customer","
  This book is worthy of a whole curriculum made based on it for our future generations of leaders capable of true greatness and magnanimity.
","Reviewed in the United States on 28 June 2020","Must read!",5,"","0"
"R3JS4TH3TIR6TA","Bharat Mans","
  A decent read. I have read similar concepts. It could have been more reader-friendly do get the 5th star. Overall some great takeaway concepts.
","Reviewed in the United States on 20 May 2020","Decent Read",4,"","0"
"R2UZSHNX73B455","Amazon Customer","
  I now wake up at 5am and am owning my morning! There is so much greatness in this book and I’m sure I will read it again in the future.
","Reviewed in the United States on 17 November 2020","Thoroughly enjoyed this book",5,"","0"
"RHWE2LPQPR3ZV","Jenny Medenwald","
  I struggled with my rating for this book. While the overall message and “meat” of the content is insightful, the way the author chose to disseminate the information was unnecessary and unfortunately a little cheesy.
","Reviewed in the United States on 24 February 2020","Good message, poor delivery",3,"","0"
"RAL2QJGDQ1HU1","AD","
  Is Robin Sharma a great story teller? No. Are some parts of the book cheesy? Yep. However, if you do the work then this book will be life changing.
","Reviewed in the United States on 24 December 2019","Outstanding",5,"","0"
"RFLA22TOX2DZO","Kindle Customer","
  If you like the messages and motivation from a self help book, but dislike the preechy mundane predictable nature of it this book is for you. The storyline keeps you invested in the growth of the main characters and share in their successes. Achievement and progression are better when shared, and this book makes you feel like you're on a journey with the main characters, even if you're implying the methods independently.
","Reviewed in the United States on 12 November 2020","A 'self help book' that doesn't suck",5,"","0"
"R2XQXX3KI0WQOO","San","
  Similar to the mon who sold his ferrari, I love the practical contents of the book, but could'nt help cringing at the story and dialogue Robin forces into the book. The book could easily be half as long and include all the same contents without so many ""fillers""
","Reviewed in the United States on 29 December 2020","Awesome book on reaching your potential, a bit corny",4,"","0"
"R1GC873JPDT54F","Mel","
  I'm 😞 sorry ....waaaaayyyyy tooooo wordzy lol ...I couldn't  even finish  the dumb book ...skipped literally  to the last few pages to get it over with !
","Reviewed in the United States on 9 May 2020","hope you Like to read ...and read...and read....",2,"","0"
"R1JK9DN9T6NEB8","Dave Smith","
  Excellent book. My wife loves it. Does everything stated. And much more. For those who are serious about success get it !
","Reviewed in the United States on 20 July 2019","Great book.",5,"","0"
"R9G3LIV25HVIE","Ohio Dad","
  It has some good lessons, but the delivery is way off.  I expected something completely different, and was disappointed with the format and delivery.
","Reviewed in the United States on 25 January 2021","Overrated",1,"","0"
"R2GVE74BJYGZ8X","Kirra","
  This book was more amazing than I ever thought. I have never been more inspired to improve myself and my processes. I am beginning to implement the changes discussed in the book and I’m so excited to reap the benefits that are surely coming my way.
","Reviewed in the United States on 15 May 2019","Wow",5,"","0"
"R19A855UP3HBL3","Jho","
  This is a good book on the importance of willpower and self-discipline. Getting up early has been talked about for a very long time. This book combines the science of why it helps to get up early and give one hour for yourself. It helps in breaking down what it takes to develop willpower as well.
","Reviewed in the United States on 16 January 2019","Morning routine is key",5,"","0"
"R114P5N8OS1SPI","Catherine J. Ostmeyer","
  Implementing the strategies in this book. Enjoying getting up early and doing the 20-20-20 rule. Can't wait until my 66 days are up so that the 20-20-20 rule becomes a habit.
","Reviewed in the United States on 2 March 2020","Love this book!",5,"","0"
"R1RTOEQXICB27J","JWC","
  Sharma utilizes a story telling approach which can come across as eccentric to some.  However, the tactics, strategies, and wisdom behind the pursuit of personal mastery and excellence are rock solid and practical.
","Reviewed in the United States on 13 August 2019","Tactics and Strategies for Highly Motivated People",5,"","0"
"R1QCU9KVUNY50F","Super Nader","
  This book is not what I was expecting. The narrative is bored and it’s difficult to engage
","Reviewed in the United States on 9 October 2019","4 years for this?",1,"","0"
"RTWGGGCJZ76LA","Catherine Payen","
  This is life changing, giving you guides with simple tools to implement so as to change your life.Just get on with it !You won't regret it ;)Thanks RobinCat
","Reviewed in the United States on 24 October 2019","66 days is enough.",5,"","1"
"R2U5RQVBM3ZVWK","Fran Japan","
  this book will reveal to you how to master your life. i pray i will live these teaching for the rest of my life.
","Reviewed in the United States on 7 June 2020","Life Changing",5,"","0"
"R2T3XR54F2CSIA","Kindle Customer","
  A great experience, awesome book with practical life lessons to enjoy a wonderful life! The book is very honest in the way it presents the various life improvement concepts...
","Reviewed in the United States on 11 April 2020","Simply awesome",4,"","1"
"R8IUTSN51804C","Filip","
  Interesting concept as anything else in life you gonna need to do it :)
","Reviewed in the United States on 30 September 2020","Interesting concept as anything else in life you gonna need to do it :)",5,"","0"
"RWW4IQFI40XVP","Azi","
  A lot of great information and method in one book. This is a life changing book. However, we got to apply them to see the results and results do not happen over night, month or year. Robin says: Consistency is the mother of mastery and that's so true. He is just great and this book is phenomenal.
","Reviewed in the United States on 13 May 2019","I'm a 5AM CLUB MEMBER NOW",5,"","0"
"R2TQJEFRRGQK8P","James","
  This book helped me structure a morning routine.  As a player coaches always said what you do when no one is watching will make you successful. This book broke that saying down and gave it meaning. It really is what you do when no one is watching that helps make you successful. Forget what people think of you, because crazy people really do change the world.
","Reviewed in the United States on 8 July 2019","What are you doing when no one is watching?",5,"","0"
"R1KO8737J9BNNK","Timeka C. Abney","
  Currently only in the middle of the book and I can say this is the best book I've ever read and I am an avid and diverse reader! I plan on reading it again down the road. The information is so valuable. Beautifully written.
","Reviewed in the United States on 30 March 2019","Worth twice what I paid.",5,"","0"
"R3AO7JJRWLH5TL","YTL","
  So glad I was able to acquire this great read...can’t wait to learn and grow.
","Reviewed in the United States on 1 July 2019","Great Read!",5,"","0"
"R1HQIBR1VTJDFR","Joey","
  Wonderfully imaginative and written to inspire the reader.  Balanced and challenging as well.  I recommend it to combat feelings of lost purpose and burn out among other things.
","Reviewed in the United States on 11 July 2020","Very soothing and educational.  This book produced a calm in me that was a true gift.  I highly recommend it.",5,"","0"
"R1XDM6S3ZFTLJ8","Steve Storkan","
  Wish I would have read this book at least 20 years ago!  I’ve been part of the 5 am club for 2 weeks now and life has never been bettter.  Don’t wait to buy this book.  Do it now!  It is worth every dollar you spend.  I bought 3 more copies to give to friends.
","Reviewed in the United States on 7 February 2019","Life Changing Book!",5,"","0"
"RUMY8J8U3AXK0","Neel Sus","
  The book has a long narrative before it really gives up the secret sauce readers came for.  Worth the read for sure, great actionable content in the latter half of the book.
","Reviewed in the United States on 25 May 2020","Long road... to great content",4,"","0"
"RVQXN7BTROKQ","Tina Nies","
  I love Robin's ability to tell a story and impart much wisdom and teaching at the same time.  I joined the 5am Club before I ever heard of the book, and it's helped me fine tune my morning and daily rituals.
","Reviewed in the United States on 12 February 2019","Fabulous lessons within a motivating story.",5,"","0"
"ROIUJW1IUSIB6","Lacarion Newbold","
  I absolutely love Robin Sharma's work! This book is indeed one of my favorites. The storyline was intriguing and kept me engaged. Robin provides practical tools / guidance on how to apply the 5 am club. Is especially love the graphics that were added as some of these can be used as quick references when applying the methods taught. Overall I feel it was a really good summary of Robin's teaching over the years.
","Reviewed in the United States on 18 January 2019","Insightful, thought provoking, great storyline",4,"","0"
"R15QQ04RLRE5J6","nihal fathima","
  Love it . However,  I am still seeing Netflix and sleep in too late
","Reviewed in the United States on 17 January 2020","Robins best work so far",5,"","0"
"R2H2LWADUD5ZFQ","Kerbear","
  Every person should read this book. It is empowering and motivating.
","Reviewed in the United States on 23 July 2020","Great book",5,"","0"
"R3RWGSQQCY81LZ","Siva","
  Very well written and one of the best books I have read recently.
","Reviewed in the United States on 23 September 2020","Excellenrt Book",5,"","0"
"R1VTZVAO536TQF","Francisca","
  The book is interesting, not what I expected when I started reading. There are 314 pages, 17 chapters, I was sold after page 19! Chapter 4 made me fall in love with the book, so if you can get through to reading chapter 4, you will be so inspired!
","Reviewed in the United States on 11 January 2021","So inspiring!",5,"","0"
"R3BPHV0MBYROXB","A. Abb","
  I don't know what to say more than that this is a book that I wish I could've found 6-7 years ago or at least as soon it became available to purchase ! Absolutely amazing !
","Reviewed in the United States on 1 March 2020","The book I didn't know I needed for so long !",5,"","0"
"RY0P2NQYKLM38","Jason B.","
  This book is barely about owning your morning. Stories that take too long to connect to morning routines. The first paragraph of the book referred to a persons thoughts about the best ways to commit suicide! Wtf?!? I tossed this book right in the trash.
","Reviewed in the United States on 10 January 2021","It’s not about owning your morning at all :-/",1,"","0"
"R8LSE1JCDGKCX","gabyd","
  It is a big book, it has some good advice but for me it was a bit repetitive and boring.
","Reviewed in the United States on 16 November 2020","Have some good teaching",3,"","0"
"RIEAAOQ2DC49F","gsk1","
  Wonderful book with practical guidance on how to incorporate a powerful morning routine. Love the charts and diagrams
","Reviewed in the United States on 10 June 2019","The how to get the 5 AM habit",5,"","0"
"R348DE8AO3AB0O","Khark","
  Great training presented as a story.  Easy to read.  Enough detail to put it into practice.
","Reviewed in the United States on 24 March 2019","Morning habits to build on",5,"","0"
"R1KLXRO1HSLNFV","Sean Barbosa","
  This book was written more in the form of a story with action and mystery. I loved the detail and the informative quotes from famous people in history. Please go read if you have not had the chance.
","Reviewed in the United States on 31 March 2021","Story Time",5,"","0"
"R2043RRP4932WU","Abhilash Nama","
  Day 8 of 66 ... Feeling good and going strong... Will keep the review updated as I continue my journey.Bottom line... Absolutely a must read. It may seem unnatural  with so many lofty words but  it is proving as useful as Robin believes and preaches the benefits of The 5AM Club.More to come..
","Reviewed in the United States on 5 February 2019","Own your morning.. elevate your life... Indeed!!!",5,"","0"
"RBCC5U8YCE59Z","Matt","
  I really liked how Robin presented the material in this book. It was a story about 3 main characters. Personally I was hooked the entire time waiting for the next tip on the 5AM Club. Would definitely recommend.
","Reviewed in the United States on 23 January 2019","Great and informative book!",5,"","0"
"R3V0AWTJR2YIVS","Virtuoso","
  This book is by far one of the best inspirational books I've read! Every page contains nuggets of wisdom which I want to apply daily for an impactful and purposeful driven living!
","Reviewed in the United States on 14 June 2020","Obi Oberoi",5,"","0"
"RAY71LYCPKVZ3","Catherine","
  I absolutely LOVE THIS BOOK! There is so much insight here that I believe everyone should read at least once! I could not put the book down.
","Reviewed in the United States on 6 June 2020","MUST READ!",5,"","0"
"ROZPYIIYLFW3L","Scott Landsverk","
  I was waiting for the release of this book and it didn’t disappoint!  I hated getting up that early at first, but it didn’t take long for me to adopt Robin’s principles.  If I miss a day it affects my whole day.  Two words come to mind, clarity and purpose!
","Reviewed in the United States on 16 January 2019","5:00AM Transformation",5,"","0"
"R1KL07DP3P9KQ1","PO","
  Some reviews are positive and some are negative. You can view anything as a glass half full or half empty.  If you are willing to learn and be open and true to yourself, then you will likely find this as a half full glass waiting for you to pour the rest to make it a full glass.Enjoy!
","Reviewed in the United States on 25 February 2019","A good easy read that brings home many impactful ideas and concepts.",5,"","0"
"R2M2TQ6XX00UJI","Joseph R. Rafter III","
  Loved the content and discipline. The way it was told was enjoyable like a story. Great read. Truly Inspirational !
","Reviewed in the United States on 16 January 2021","Educational and Entertaining",5,"","0"
"R7DRCVGK88IWM","Michael R.","
  Halfway through - Book is a masterpiece on achievement and explaining to people that by doing the work only then will you achieve. How do you do the work? Master your morning routine to free your day up and leave no room for excuses as to why you couldn’t do the work.
","Reviewed in the United States on 10 March 2019","Masterpiece on “Doing the work”",5,"","0"
"R2TBOKPZ3X9Z6O","Roan Campbell","
  Interesting ideas
","Reviewed in the United States on 7 March 2021","Interesting ideas",4,"","0"
"R3LFF0KZHMP5G2","HammyTV","
  I have read a lot of books including think and grow rich and 7 habits of highly effective people. This book by far surpassed Both in helping me. I will be releasing this book again and again. What a classic!!
","Reviewed in the United States on 9 December 2019","Incredible read!!!",5,"","0"
"RQKK2WPOOJVV1","Scot","
  Great business and life principles. Not the best book. I know that doesn’t make since. I recommend the book so you will understand. You get great life wisdom. Not great book.
","Reviewed in the United States on 13 January 2019","Great life principles!  Not a great book.",4,"","0"
"RWEQ039SH9YMB","Scott A. Yost","
  would highly reccomend to anyone
","Reviewed in the United States on 13 August 2019","Awesome book!!!!!  great story with sage advise",5,"","0"
"R3OMI1EYU06UL2","J. Sebastian Newman","
  I love Robin. I watch his videos, listen to his podcasts, and read everything he writes. This man embodies the message that he shares with all of us.
","Reviewed in the United States on 26 December 2018","Excellent as Usual",5,"","0"
"R2GAYAGHV8Q91M","Denise Bowman","
  Good Product
","Reviewed in the United States on 25 April 2021","Good Product",5,"","0"
"RBO27Y9L2WVBU","Sarah","
  Not for me.
","Reviewed in the United States on 4 January 2020","Nope",2,"","0"
"R3C196TMGA38B9","Yamilet","
  This book gave me clarity in how I could organize my day to achieve my goals but also gave me direction on all the inner work that I have to focus on to really master my life.
","Reviewed in the United States on 11 January 2021","Step by step guide to elevate your life",5,"","0"
"R2INUWA4WYBLUO","Amazon Customer","
  The narrative components were poorly written and annoying  but the ethos and early-rising protocol seems great!
","Reviewed in the United States on 3 March 2020","A great book to skim",5,"","0"
"R6KNH5QYV86W3","Kim Alex","
  Easy read that hits home and makes you realize how important little changes can make a huge impact on your future.
","Reviewed in the United States on 27 May 2020","Amazing",5,"","0"
"R24W02RYRC30I8","Amazon Customer","
  So far so good!
","Reviewed in the United States on 31 July 2019","So far so good",5,"","0"
"R3OHEHD8V3HGU0","Alvaro Trigueros","
  It takes you through a couple’s journey (the artist and the entrepreneur) to learn from two sages of life (The Spellbinder and the billionaire) the secrets to real success. Fiction and imagination to teach real science of life and practical applications.
","Reviewed in the United States on 7 August 2019","Robin Sharma’s spell one more time",5,"","0"
"R1MXSVMLPWMY5X","Heather Young","
  Ehhhh.... it’s okay
","Reviewed in the United States on 7 June 2019","Mystical almost silly at times",3,"","0"
"R2RDFZXIG7UWU3","WRS","
  This book has inspired me to start the 66 days challenge to wake up at 5 am. Thank you Robin Sharma.
","Reviewed in the United States on 22 January 2021","Great book",5,"","0"
"R3JMGFBANL772V","Christian Pennisi","
  Amazing book, a joy to read and full of applicable content. If the books ""The Alchemist"" by Paulo Coelho and ""Principles"" by Ray Dalio had a baby together, it would be this book.
","Reviewed in the United States on 23 July 2019","Thank You Robin Sharma!",5,"","0"
"R2RB0TOEG3WD8A","Amazon Customer","
  Boring, and tiresome, infinite platitudes, too painful to read
","Reviewed in the United States on 20 December 2019","Disappointing",1,"","0"
"R3CMI83C7TQUK0","Jenny A","
  I love that it taught so many golden lessons and told ana amazing story at the same time. Changed my life I’m excited to be a part of the 5 am club
","Reviewed in the United States on 25 September 2020","Amazing",5,"","0"
"R31JXKVXDQ8HQQ","Helen Pinero ","
  Loveeeeeee this book! You are going to need Highlighter !!!
","Reviewed in the United States on 7 May 2020","It’s a YES!",5,"","0"
"R2FD11AZP3URKL","Soy Sylvia","
  I purchased 2 books, one for me and one for my millennial son. We both loved this book!!!
","Reviewed in the United States on 12 July 2020","Great gift for any age!!!!",5,"","0"
"R1HLN0ELO4Z8ZD","the Swede","
  nice stab at more ancient foundations of a spiritual life, a bit towards the astral plain (a low level of awareness/evolution) but still I appreciated it
","Reviewed in the United States on 13 April 2021","s’kay and heartfelt",4,"","0"
"R16HUZI5SWZGUA","Rene Carter","
  It’s an amazing inspiring book easy to read and understand.I learnt a lot and can’t wait to tell more people to read it.Must read for entrepreneurs it an eye opener!
","Reviewed in the United States on 6 January 2019","5 Am Club",5,"","0"
"R259NKMF7NFQZI","Iman","
  Good practical formulas to jump start amazing new routines. The book talks about many familiar ideas on down of an inspiring story. Glad I got introduced to the author with this awesome book.
","Reviewed in the United States on 6 May 2019","Very insightful and practical",5,"","0"
"R3A7NO4XV61DP2","Lana Bertschi","
  Received as expected.
","Reviewed in the United States on 20 November 2020","Received as expected.",5,"","0"
"R3T0VY737DNM09","Kindle Customer","
  worth the money
","Reviewed in the United States on 24 August 2019","great book",5,"","0"
"R13IK22C8G6O1","Advanced Diver","
  This book possesses invaluable advice. However, I was not too fond of the story, the characters, or their interactions. Based on the former, I give this book three stars.
","Reviewed in the United States on 20 November 2020","5AC",3,"","0"
"R392FKEIW8S2PJ","Aaron A Ghering","
  I thought the way the material was presented was interesting amd did not read like stereo instructions, as many other self-help books do.The information is amazing, common sense but organized in a way that helps you see the benefit.
","Reviewed in the United States on 23 January 2019","Very enlightening, interesting presentation of material.",5,"","0"
"R3ATZ8XWKCOS90","Lindsey","
  Really good informative self help book.
","Reviewed in the United States on 31 December 2018","Great guidance",5,"","0"
"RSX4XUPXZ5BLG","Carmen Kroboth","
  Good.
","Reviewed in the United States on 17 October 2019","Good info.",3,"","0"
"RSG6RBTSGRGO3","Kindle Customer","
  The 5 AM Club gives great insight on how and where to start living a more productive and  positive life. A life filled with joy and inner peace! Through reading this book I'm working being a more kind person. Thank you for a great read.
","Reviewed in the United States on 29 July 2019","The 5 AM Club",5,"","0"
"RMCCXDK2RVZZS","Zihao Wang","
  I would recommend this book to everyone. Many ideas and insights are very helpful to build up a great daily routine.
","Reviewed in the United States on 30 October 2020","Inspiring and instructive book",5,"","0"
"R20BUAQ15DRNKB","Brandi","
  I guess I expected something so different. I just couldn't rationalize spending my precious time drudging my way through a poorly written story. Checking to see if I can return it.
","Reviewed in the United States on 20 June 2020","Couldn't finish it",1,"","0"
"R7H42ZEVLQX1B","Edgar Santos","
  Well... Honestly I think this book could be shrinked into a 20 pages one with most important figures and teaching.. Too much useless storying ...Wake up 5:00 AM and so this and that.. If works for you great.. Next reading, hopefully more enjoyable
","Reviewed in the United States on 20 February 2021","Move pages without worry.. Pick what you need and leave",1,"","0"
"R2YK24K21212EM","Rachel","
  Just recieved my book & it came damaged. Sadly I don't want to waste time in getting another one shipped. But I will update my review after finishing the book.
","Reviewed in the United States on 8 April 2021","Damaged",3,"https://images-na.ssl-images-amazon.com/images/I/91a2GozqAOL.jpg","0"
"R2JFCRZJ46M3ES","M. Murphy","
  This is a life changer and one of the best books I have ever read.
","Reviewed in the United States on 7 May 2020","A Must Read for anyone who wants to reach his/her potential",5,"","0"
"R24TTQREBYVGDK","Mrs M","
  Love ❤️the book but it arrived damaged
","Reviewed in the United States on 28 October 2019","Arrived damaged:-(",1,"https://images-na.ssl-images-amazon.com/images/I/71eritb6jiL.jpg
https://images-na.ssl-images-amazon.com/images/I/71gsHV6lYHL.jpg","0"
"R2TKCIM3U3BTV8","Vitor Caruso Junior","
  It is the very thinking of Robin Sharma. The most important issue is apply the good daily sugestions of the book.
","Reviewed in the United States on 19 February 2019","Powerfull ir applied",5,"","0"
"R1HROGDEVJ0XLP","Candi","
  Changed my entire life 🙌🏽. 5 Am a d the 20/20/20 has given me the life I’ve dreamed of. Thank you
","Reviewed in the United States on 20 January 2021","Best book I’ve read",5,"","0"
"RXL1SFBSIXDZH","Marissa","
  The rating has nothing to with the actual book.. But the cover to the book came dirty like someone was throwing it on the ground.
","Reviewed in the United States on 4 January 2020","Black stuff on cover",1,"https://images-na.ssl-images-amazon.com/images/I/71oSPy-YiuL.jpg","1"
"R1NQ6GCWFSKKL6","Bernard","
  Bravo to the author Mr. Robert Sharma. Masterfully written, beautifully told and artfully crafted from the imagination to real life. Read this book, fall in love with the characters and begin the journey of leaving your legacy!!
","Reviewed in the United States on 16 October 2020","Inspiring, Riveting and Life Changing!!",5,"","0"
"R1QQQKLA9TYKP6","Meagan Adent","
  Such a great book! What a wonderful positive message in such an easy to read format. Both my husband and I read it within days. Loved it and definitely would recommend!
","Reviewed in the United States on 30 July 2019","Great book with a great message and story!!",5,"","0"
"R13ILIBMSXS23X","""k-ro""","
  I am so sorry I paid money for this. It is so bad that it makes me want to poke my finger into my eye and swirl it all around.
","Reviewed in the United States on 29 April 2021","So bad I can’t believe anyone would give it one star let alone five",1,"","0"
"R3LUL43HDBCCVL","Amazon Customer","
  I noticed it started to work even before I finished the book. Instead of being pissed to wake up so early to walk our dog, now I am looking forward to walking him. Rain, snow or shine. All the best to you all.
","Reviewed in the United States on 22 December 2018","Life changing!!!",5,"","0"
"RTHEV2N7VAJIF","Kevin Mohler","
  This book will help you install successful habits that, when applied consistently over time, will change your life. I know mine has changed for the better, no doubt.
","Reviewed in the United States on 6 August 2019","Game changer for life",5,"","0"
"RO7DR5GFV5G0H","Giovanni De Biase","
  A must read book for everyone. It is a life changed book. I've read several book from robin, but this one is its master piece. Thank you Robin.
","Reviewed in the United States on 13 June 2020","Brilliant",5,"","0"
"R8M90Q8SQSCFQ","Amazon Customer","
  Excelente libro
","Reviewed in the United States on 19 April 2021","Informacion muy util",5,"","0"
"R10FFL3Q5B2ZD5","larry","
  This is an excellent good book with timeless principles. The story and characters are a little over the top at times, but if you put into practice this 5AM regimen it will make a difference in your life.
","Reviewed in the United States on 9 October 2019","Usable inspiration",5,"","0"
"R813EQBGKK0F0","Wildcat","
  The message of the book is great but lord have mercy it is strung out. You could crunch this book down into 50 pages. The message is great the delivery is not.
","Reviewed in the United States on 8 January 2021","Too long to get to the point",2,"","0"
"R33LFF6WNJS4NE","salina","
  I like the fact that the key ideas in this book is written in the form of story . So it’s really easy to digest and imagine how would you feel about the ideas .Everyone should definitely read this book .
","Reviewed in the United States on 7 July 2020","Fabulous read .",5,"","0"
"R343B682YT5KMC","Amazon Customer","
  Well thought out. Lots of advice! Good read. Inspiring. Heroic. Cute. Interesting story. Well read literature. Thought provoking. Great quotes.
","Reviewed in the United States on 21 April 2020","Great book!",5,"","0"
"R3A5OJRDP7JCMC","Ricardo Gordillo","
  These are regurgitated lessons from other self-help books. If Mr. Sharma is profiting from compiling this information for the uninformed, more power to him.
","Reviewed in the United States on 16 November 2020","Nothing new",1,"","0"
"R36GRG08TGCKYN","Amazon Customer","
  on time, good quality
","Reviewed in the United States on 1 February 2021","no problems",5,"","0"
"RGV1K095YD0TU","Skyler Windmiller","
  Great read. Finished it in less than a week!
","Reviewed in the United States on 8 August 2019","Love the book",5,"","0"
"R1OZ3BWMN5LV3U","juanpablo","
  Unforgettable! Life changer! Great quotes! And techniques ! Recommended to every human! Transformational reading ! Wonderful ideas! Love the characters!
","Reviewed in the United States on 13 June 2019","Awesome! Fun! Very inspirational!! Unforgettable! Life changer! Great quotes! And techniques ! Recommended to every human!!!",5,"","0"
"RJD2I2GJ4BEB0","Haleigh Hanson","
  Didn’t finish the first chapter. Just wasn’t entertained.
","Reviewed in the United States on 1 May 2020","Not the best",3,"","0"
"R20182VRW6QM24","Margarita","
  Absolutely outstanding and written in a fun and accessible prose.
","Reviewed in the United States on 10 December 2019","this book will change your life",5,"","0"
"R3JM1A0E59QJ47","Jada","
  I really enjoyed all the habit helping tips written as a story. The characters were great and funny. I would recommend anyone wanting to learn and grow your habits to read this.
","Reviewed in the United States on 6 September 2020","Good read",5,"","0"
"R1UY6M9J9MFW3S","AnuVij","
  This self-help book has got nuanced storytelling that makes you enjoy every bit of information and inspires you to own your mornings!
","Reviewed in the United States on 11 September 2020","One of the best books I've read!",5,"","0"
"RGQJ9Y3077BRM","Rocky","
  I'm learnt so much from this book and I've even applied the 20/20/20 formula to lead a more purposeful life
","Reviewed in the United States on 20 May 2019","Truly Inspiring book",5,"","0"
"R1IISCY59GWT8O","Cindy castellanos","
  Purchased the book new and it arrived marked.
","Reviewed in the United States on 3 May 2019","Poor Quality",1,"","1"
"R30UO88GZ3H9Y3","Laszlo","
  I love this book so much. I read it in 2 days. The story, the frameworks and the explanations are a perfect blend to own your morning and elevate your life. Thanks Robert
","Reviewed in the United States on 23 July 2019","Amazing and inspiring",5,"","0"
"R1TACC5RTMF48B","Amazon Customer","
  Absolutely amazing book! Highly recommend to anyone who is wanting more in life and need help with a morning routine! Love the way this book is written!
","Reviewed in the United States on 23 August 2019","Amazing information told in story form!",5,"","0"
"R20SCOAAT4QJWR","Roger","
  I was waiting for this material eagerly. The reading starts in 5, 4, 3, 2, 1...Go!!!
","Reviewed in the United States on 20 February 2019","I will tell when I read it",5,"","0"
"R35CNAFTQW6QGJ","Mn","
  Changes your perspective about what’s important. Makes u want to be part of the 5am club. Have been practicing it so far and it has been great to have the time to think when u wake up at 5.
","Reviewed in the United States on 15 October 2019","Really good read!",5,"","0"
"R9QPS1RA5YZL0","Amazon Customer","
  Very satisfied Love this book
","Reviewed in the United States on 27 July 2019","Very satisfied Love this book",5,"","0"
"R3CASFYPLHMNSR","Jeffrey Bashir Jr","
  Great and inspiring read, time to dig in myself. This book put some things I had always heard of into great perspective shining light on so many possibilities
","Reviewed in the United States on 22 February 2020","WOW",5,"","0"
"R1U9DNNUUOLJZ6","Steve","
  The book is inspiring, captivating and filled with practical practices for transforming one's life. It is a must read for anyone who wants to to create a life and a legacy.
","Reviewed in the United States on 20 April 2020","Inspiring read that creates a philosophy for life.",5,"","0"
"RDSCCPV0H09QZ","TL","
  This book changed my life and the way I live my days! Totally recommended. I am part of the 5am club!
","Reviewed in the United States on 8 February 2021","A must read",5,"","0"
"R2U1B3ZFP5KGNG","Customer","
  Wish I listened to the reviews about it being poorly written. Unfortunate.
","Reviewed in the United States on 4 February 2020","Huge disappointment",1,"","0"
"R2ERUSM0SGY6QO","abby","
  Buy one for you and one for a friend..... so good!
","Reviewed in the United States on 24 October 2019","LOVE this book",5,"","0"
"R3IAYOPJHCW54B","BJM","
  Stupid book, badly written. Seriously, who wants magic and a phony love story in a purported self-help book? Save your money and don't buy this book.
","Reviewed in the United States on 12 August 2019","Don't bother",1,"","0"
"R18M4KM3NESANZ","Ooi Kai Shin","
  I am a fan of Robin Sharma. Though I don't really like a self help book to be written in fictional style, but he is an author that I like and respect.Haven't finished reading yet.
","Reviewed in the United States on 26 March 2019","Haven't finished yet but I like the author",4,"","0"
"R2UMDM276CG552","Amazon Customer","
  I received the order and the outside of the book was all scratched, dented and bent. Amazing book but its a new book that looks old and dirty because of the packaging.
","Reviewed in the United States on 2 June 2020","Scratched and Bent",2,"","0"
"R305SSOGQKRCNN","Samphy Y","
  Finally rising at 5 am! Couldn't resist it after reading the book. I will never forget the story. It makes it easy to learn!
","Reviewed in the United States on 30 July 2020","Such an enjoyable and motivational read",5,"","0"
"R3F3YXQE8WLK3E","Shana Alexander","
  This book was a little slow to start with the real content. Seems a little rushed at the end. However, VERY nicely written and amazing principles
","Reviewed in the United States on 5 October 2019","Awesome read",4,"","0"
"R9IEOFYIW4BCV","Cyndi Pino","
  Love this book.
","Reviewed in the United States on 25 February 2020","Great book",5,"","0"
"R3FXGEGTT0O4LB","Edgar Cid","
  Una forma fácil y divertida para llevar tu juego al siguiente nivel. Pará leerlo una y otra vez hasta adoptarlo en tu día a día
","Reviewed in the United States on 1 March 2020","Imperdible",5,"","0"
"R2HBFLE9382EAV","Amazon Customer","
  Life changing read twice. Definitely I'll put in practice all of these knowledge I learned on this book. So grateful,
","Reviewed in the United States on 8 June 2020","Love it",5,"","0"
"R11OYU7CCI3SRQ","Josefina Bande","
  great book
","Reviewed in the United States on 8 June 2019","must read",5,"","0"
"R3MAJHGUYBAW6M","mish","
  very nice book
","Reviewed in the United States on 31 July 2019","very good",5,"","0"
